lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,label
0.43184196949005127,0.47884875535964966,-0.07175340503454208,0.4348234534263611,0.733680248260498,-0.07241739332675934,0.46718165278434753,0.7588607668876648,-0.04675651341676712,0.3659917712211609,0.7354711294174194,-0.07390852272510529,0.4540089964866638,0.8793437480926514,-8.513732296933085e-08,move
0.42883598804473877,0.4806693196296692,-0.07941343635320663,0.4329677224159241,0.7371141314506531,-0.07740169018507004,0.46476638317108154,0.7551267743110657,-0.04837704449892044,0.37065303325653076,0.7311630845069885,-0.07878385484218597,0.44826605916023254,0.8797492980957031,-1.1377485975572199e-07,move
0.40329575538635254,0.4653984308242798,-0.05745692551136017,0.3951784074306488,0.7221903800964355,-0.06221547722816467,0.4291987419128418,0.7471398115158081,-0.040556855499744415,0.3753249943256378,0.7048241496086121,-0.05892426520586014,0.4135604798793793,0.877784252166748,-6.041551614544005e-08,move
0.39992544054985046,0.4592971205711365,-0.060167163610458374,0.3969610333442688,0.7246547341346741,-0.06371773034334183,0.4271206557750702,0.7507963180541992,-0.04124093055725098,0.37295857071876526,0.7016128897666931,-0.05991099402308464,0.4090877175331116,0.8779136538505554,-1.2068947796706198e-07,move
0.3505401611328125,0.45246630907058716,-0.05754502862691879,0.35822510719299316,0.7283316850662231,-0.05901851877570152,0.3843705356121063,0.7432445883750916,-0.034425798803567886,0.3368598222732544,0.6843070983886719,-0.060763634741306305,0.37856006622314453,0.8794285655021667,-2.1204695599408296e-07,move
0.32206085324287415,0.4363938868045807,-0.05740991607308388,0.3156156539916992,0.7134004831314087,-0.058611299842596054,0.3425021171569824,0.7342115044593811,-0.03522002324461937,0.29879167675971985,0.6717973351478577,-0.0589025616645813,0.35313960909843445,0.8646065592765808,-1.9212977520055574e-07,move
0.3219203054904938,0.43510115146636963,-0.05633944272994995,0.3112020194530487,0.7105478644371033,-0.06328268349170685,0.3400701582431793,0.7317132353782654,-0.04037673398852348,0.29376283288002014,0.6725966930389404,-0.05690956115722656,0.35156527161598206,0.8631508350372314,-2.2741276950455358e-07,move
0.32193291187286377,0.4355487823486328,-0.05532890930771828,0.31213870644569397,0.7120059728622437,-0.06166604906320572,0.34075939655303955,0.732342541217804,-0.0387684591114521,0.29455167055130005,0.6727724075317383,-0.05581009387969971,0.35462334752082825,0.8627079129219055,-2.3208869492918893e-07,move
0.28591662645339966,0.429073303937912,-0.061467245221138,0.2876167297363281,0.7095757126808167,-0.06073302403092384,0.31131884455680847,0.7250508069992065,-0.03295070305466652,0.2518899440765381,0.6710992455482483,-0.05918201431632042,0.3447844982147217,0.8659887313842773,-1.67244024851243e-07,move
0.24811968207359314,0.4247754216194153,-0.054351452738046646,0.24474142491817474,0.7017764449119568,-0.061136625707149506,0.2734941840171814,0.7205609679222107,-0.03767555579543114,0.21733173727989197,0.6674565672874451,-0.05462971702218056,0.330915242433548,0.8588985800743103,-1.368056530282047e-07,move
0.2434208244085312,0.42754030227661133,-0.05668233707547188,0.24520952999591827,0.7014344930648804,-0.059331510215997696,0.273005872964859,0.7180535793304443,-0.03852672129869461,0.22006653249263763,0.6700215339660645,-0.05906032398343086,0.32721030712127686,0.8544976711273193,-1.8773276622141566e-07,move
0.21076072752475739,0.4152664840221405,-0.054854921996593475,0.20926176011562347,0.6620281934738159,-0.05751723796129227,0.2366592288017273,0.7049968242645264,-0.03632607311010361,0.18273848295211792,0.6551113724708557,-0.06752671301364899,0.2944942116737366,0.8309390544891357,-2.2704375268745025e-08,move
0.20807500183582306,0.4155745506286621,-0.06026321277022362,0.20829525589942932,0.661278247833252,-0.06134725362062454,0.23590461909770966,0.703520655632019,-0.04129450023174286,0.18176008760929108,0.6565480828285217,-0.07393903285264969,0.2879501283168793,0.8263700008392334,-1.0579150711009788e-07,move
0.20921464264392853,0.41518181562423706,-0.060282811522483826,0.2098793238401413,0.6647786498069763,-0.05942594259977341,0.2380407750606537,0.7032310962677002,-0.038942739367485046,0.18006941676139832,0.6590674519538879,-0.07500122487545013,0.28670835494995117,0.8258535265922546,-1.2337082466729044e-07,move
0.188165545463562,0.39433619379997253,-0.06752215325832367,0.19776102900505066,0.6571844220161438,-0.06802897155284882,0.22356604039669037,0.6857751607894897,-0.04531340301036835,0.16772818565368652,0.6281092166900635,-0.07797019928693771,0.2684444785118103,0.7955233454704285,-8.81942625596821e-08,move
0.1877794712781906,0.3943321108818054,-0.0675237700343132,0.1945759356021881,0.6541325449943542,-0.06667684018611908,0.22091901302337646,0.6848944425582886,-0.04439348354935646,0.16207493841648102,0.6338843107223511,-0.07707144320011139,0.26294633746147156,0.7959495186805725,-1.5780577200530388e-07,move
0.1783377230167389,0.3496549725532532,-0.07514459639787674,0.18572840094566345,0.6278232336044312,-0.0770595446228981,0.21930932998657227,0.6515670418739319,-0.054427869617938995,0.16533231735229492,0.600218653678894,-0.0805295780301094,0.2657599151134491,0.7680075168609619,-1.1511736630609448e-07,move
0.1778157353401184,0.3529568314552307,-0.07510296255350113,0.18447880446910858,0.6317570805549622,-0.0772511214017868,0.21690711379051208,0.6536893844604492,-0.05179919674992561,0.1634003072977066,0.6012458801269531,-0.07816474139690399,0.26857051253318787,0.7716626524925232,-2.1867685973120388e-07,move
0.18405036628246307,0.3160642981529236,-0.06856465339660645,0.19965869188308716,0.5763087868690491,-0.07509522885084152,0.2309059500694275,0.6096699237823486,-0.054246217012405396,0.17786160111427307,0.5457172393798828,-0.0824088305234909,0.2722891569137573,0.7415981888771057,-7.920242239833897e-08,move
0.18488076329231262,0.3166291415691376,-0.07271670550107956,0.1947936862707138,0.573371410369873,-0.07579948008060455,0.22411039471626282,0.6102187633514404,-0.053945448249578476,0.17719623446464539,0.5489950776100159,-0.08026044815778732,0.27054649591445923,0.7414589524269104,-1.4048946184175293e-07,move
0.19513846933841705,0.2945167124271393,-0.0605340451002121,0.20518049597740173,0.5448711514472961,-0.06664358824491501,0.24094045162200928,0.5785817503929138,-0.04546475410461426,0.1998463124036789,0.5058934688568115,-0.06635987758636475,0.2875361144542694,0.7221351861953735,-1.3814465660288988e-07,move
0.1956414133310318,0.2983286380767822,-0.0553339459002018,0.20540571212768555,0.5422020554542542,-0.060895487666130066,0.24166449904441833,0.5745286345481873,-0.04132156819105148,0.19806793332099915,0.5073420405387878,-0.0600941963493824,0.2828829884529114,0.7242425084114075,-1.6768322552707104e-07,move
0.21589888632297516,0.2784951329231262,-0.05089239031076431,0.2276018261909485,0.5250911116600037,-0.061772603541612625,0.2599439322948456,0.5578678846359253,-0.04306532442569733,0.22521905601024628,0.4870705008506775,-0.051585953682661057,0.3008635640144348,0.7173792719841003,-1.3412535793122515e-07,move
0.21540261805057526,0.2832677364349365,-0.04840829223394394,0.22191737592220306,0.5227496027946472,-0.05878850445151329,0.25895512104034424,0.550837516784668,-0.0423743836581707,0.2224723845720291,0.487008273601532,-0.049041759222745895,0.30021753907203674,0.7241605520248413,-1.3945792431968584e-07,move
0.2495127171278,0.2701737582683563,-0.050416480749845505,0.26177966594696045,0.5269584059715271,-0.057797107845544815,0.29203373193740845,0.55708909034729,-0.038127265870571136,0.269220769405365,0.4575650095939636,-0.05095972493290901,0.3274226188659668,0.7241947650909424,-1.315992932404697e-07,move
0.24854931235313416,0.2721412479877472,-0.04658852145075798,0.2615603804588318,0.5246850252151489,-0.053044792264699936,0.2960032820701599,0.555061936378479,-0.031567469239234924,0.2673836052417755,0.4678189158439636,-0.04975566640496254,0.3308850824832916,0.7301411628723145,-1.0945518624794204e-07,move
0.24984797835350037,0.2695067524909973,-0.046548161655664444,0.259945809841156,0.5281314253807068,-0.05657380074262619,0.295302152633667,0.5623933672904968,-0.033418890088796616,0.26599159836769104,0.46654507517814636,-0.05000748485326767,0.32801809906959534,0.73199063539505,-9.545397716692605e-08,move
0.2950195372104645,0.5325232148170471,-0.09597494453191757,0.3320322334766388,0.536129891872406,-0.07439292222261429,0.3649670481681824,0.5535190105438232,-0.04914212226867676,0.301977276802063,0.47318321466445923,-0.06810077279806137,0.36639952659606934,0.6853077411651611,-2.9933991640973545e-07,move
0.4295782446861267,0.4848594665527344,-0.062211085110902786,0.45543619990348816,0.5057975053787231,-0.051801443099975586,0.48038142919540405,0.537482738494873,-0.03468595817685127,0.3810868561267853,0.49825558066368103,-0.04604663327336311,0.45354026556015015,0.643478512763977,-3.836647692878614e-07,move
0.42745649814605713,0.482581228017807,-0.06705198436975479,0.4502524137496948,0.504571795463562,-0.05316584184765816,0.4736194312572479,0.5407771468162537,-0.03546500205993652,0.3791973292827606,0.4992877244949341,-0.05440542474389076,0.45450764894485474,0.6422114968299866,-3.080601800320437e-07,move
0.426227867603302,0.48365774750709534,-0.07166387885808945,0.44819188117980957,0.5056159496307373,-0.055732060223817825,0.469333678483963,0.5435829758644104,-0.037259794771671295,0.37857216596603394,0.4973102807998657,-0.05568137764930725,0.4503416419029236,0.6408265829086304,-3.1120200105760887e-07,move
0.5875961184501648,0.4058927893638611,-0.11122329533100128,0.6063185930252075,0.4238086938858032,-0.10329778492450714,0.628912627696991,0.4901130199432373,-0.08689158409833908,0.6186386942863464,0.47143450379371643,-0.0636705830693245,0.5826817750930786,0.6866909265518188,4.6057408553679124e-07,move
0.5882184505462646,0.41352981328964233,-0.10336803644895554,0.6050238609313965,0.4375125467777252,-0.088650181889534,0.6222308874130249,0.518521785736084,-0.06853441148996353,0.6191627383232117,0.4834856390953064,-0.06500121206045151,0.5859006643295288,0.6744676828384399,3.454013608461537e-07,move
0.6403948068618774,0.40200549364089966,-0.10965991765260696,0.6512821316719055,0.378831684589386,-0.10379539430141449,0.6585499048233032,0.49848806858062744,-0.08529864996671677,0.6528379321098328,0.44476136565208435,-0.058424681425094604,0.6138726472854614,0.6715796589851379,4.1875659917423036e-07,move
0.6415624022483826,0.42767852544784546,-0.08622200042009354,0.6476764678955078,0.4172384738922119,-0.07712339609861374,0.6539775729179382,0.5140193700790405,-0.055648695677518845,0.6486358642578125,0.4475573003292084,-0.052063677459955215,0.6193664073944092,0.6572004556655884,3.1057751925800403e-07,move
0.5981616973876953,0.23250222206115723,-0.08038996160030365,0.6251345276832581,0.45636850595474243,-0.08445120602846146,0.6468929052352905,0.5208768248558044,-0.05939405784010887,0.6426783204078674,0.4397684633731842,-0.07488612830638885,0.6143615245819092,0.6604949831962585,2.6719771994976327e-07,move
0.6332134008407593,0.4266565144062042,-0.07787784188985825,0.6337087750434875,0.47310566902160645,-0.06847069412469864,0.6529510021209717,0.5142936110496521,-0.04491105675697327,0.6533869504928589,0.4448089897632599,-0.04823150113224983,0.6191688179969788,0.651148796081543,1.2193666520943225e-07,move
0.6240572333335876,0.22759637236595154,-0.0675719752907753,0.6588352918624878,0.49383530020713806,-0.06841033697128296,0.6735273599624634,0.5382919311523438,-0.04289940372109413,0.6616682410240173,0.45603716373443604,-0.07297275215387344,0.642437219619751,0.6705183982849121,-8.999324618841342e-10,move
0.6243913173675537,0.33577707409858704,-0.06260785460472107,0.6723435521125793,0.4345099627971649,-0.05744441971182823,0.6838304996490479,0.5242125391960144,-0.04207100346684456,0.6637826561927795,0.4470703899860382,-0.04873386025428772,0.6442527174949646,0.641674816608429,2.9192514716669393e-07,move
0.6332027316093445,0.2502617835998535,-0.08516502380371094,0.6822519898414612,0.4712311327457428,-0.08336221426725388,0.69228595495224,0.5590011477470398,-0.05693468451499939,0.675894558429718,0.4871285557746887,-0.08587049692869186,0.6497304439544678,0.7035821676254272,1.2010218597424682e-07,move
0.6235914826393127,0.2910528779029846,-0.08434354513883591,0.6782122850418091,0.47067829966545105,-0.07443844527006149,0.6965411305427551,0.5539249181747437,-0.04487808421254158,0.6800734400749207,0.4842590093612671,-0.057288575917482376,0.656231164932251,0.6519251465797424,2.3830038742289616e-07,move
0.6287674903869629,0.2585221529006958,-0.08892176300287247,0.6738268733024597,0.49149903655052185,-0.07637536525726318,0.6919876337051392,0.5579439997673035,-0.043149903416633606,0.6715179085731506,0.48787277936935425,-0.06887564808130264,0.6553530097007751,0.672476053237915,2.041768141225475e-07,move
0.6322050094604492,0.2524482011795044,-0.08486145734786987,0.6778947114944458,0.49354228377342224,-0.07952750474214554,0.6911581754684448,0.5535410642623901,-0.05156559497117996,0.6700226068496704,0.497798889875412,-0.08297625929117203,0.6543319821357727,0.6834670305252075,1.5240875939070975e-07,move
0.6504037380218506,0.2816242575645447,-0.09908657521009445,0.691925585269928,0.5215696096420288,-0.08829154819250107,0.7022704482078552,0.5884996652603149,-0.0583479180932045,0.6981475353240967,0.5265213847160339,-0.10345233976840973,0.6638176441192627,0.72893226146698,1.1682580236538342e-07,move
0.6471517086029053,0.28406816720962524,-0.07890335470438004,0.6915290355682373,0.5234979391098022,-0.07187556475400925,0.7017312049865723,0.5891228318214417,-0.04708152264356613,0.7011224627494812,0.5336540341377258,-0.08678808063268661,0.6617853045463562,0.7327620387077332,1.0960488339151198e-07,move
0.6829976439476013,0.3074263334274292,-0.08308373391628265,0.7161841988563538,0.5612508058547974,-0.07922675460577011,0.7270554304122925,0.6177839636802673,-0.051358822733163834,0.7497302293777466,0.5431656837463379,-0.08438356965780258,0.6849820017814636,0.7692217826843262,4.877292170135661e-08,move
0.7146894931793213,0.316579669713974,-0.0821896344423294,0.7471528649330139,0.5886992812156677,-0.08012911677360535,0.7551919221878052,0.6437804102897644,-0.05350574851036072,0.7619022130966187,0.5763849020004272,-0.08553428202867508,0.7108743786811829,0.7792463302612305,3.0727029809440864e-08,move
0.7111177444458008,0.3204585015773773,-0.08308784663677216,0.7455636858940125,0.5849626660346985,-0.08009573817253113,0.7550801038742065,0.6458851099014282,-0.05340483784675598,0.7630195617675781,0.5747429132461548,-0.08885177224874496,0.7074699401855469,0.7845568060874939,6.205902280953524e-08,move
0.7263283133506775,0.3322606682777405,-0.09527696669101715,0.7616697549819946,0.5958300232887268,-0.08575143665075302,0.7659704089164734,0.6715196371078491,-0.058429036289453506,0.7733091711997986,0.6098129749298096,-0.1027732715010643,0.7175222039222717,0.8165571093559265,1.4999129405168787e-07,move
0.7288153767585754,0.355514794588089,-0.09722350537776947,0.7697510123252869,0.6331354379653931,-0.09338238835334778,0.7753971815109253,0.7149184942245483,-0.06484607607126236,0.769352376461029,0.6405749917030334,-0.09836149960756302,0.7227070927619934,0.8426500558853149,8.094597347962917e-08,move
0.7253749370574951,0.35687652230262756,-0.08500160276889801,0.7713563442230225,0.6283092498779297,-0.08334461599588394,0.7770417928695679,0.7106742858886719,-0.05982917174696922,0.7720742225646973,0.6448668241500854,-0.08831902593374252,0.7251749038696289,0.8428046703338623,1.269058316211158e-07,move
0.7298922538757324,0.384432315826416,-0.09948939830064774,0.7738234996795654,0.6532226204872131,-0.09222330152988434,0.7775170803070068,0.7372438311576843,-0.0637851133942604,0.7740129828453064,0.677072286605835,-0.0989779457449913,0.7230017781257629,0.8671894073486328,1.0898788360691469e-07,move
0.7275301218032837,0.38436850905418396,-0.0861629843711853,0.7751330733299255,0.6530557870864868,-0.08399157971143723,0.7792264223098755,0.7350391745567322,-0.06244777515530586,0.7716054320335388,0.6786907911300659,-0.08999043703079224,0.7242438793182373,0.8646105527877808,1.3210853921918897e-07,move
0.7230497598648071,0.42387843132019043,-0.07671454548835754,0.7702874541282654,0.6833627820014954,-0.06580658257007599,0.7803665995597839,0.7542197108268738,-0.04757683351635933,0.7812924981117249,0.7175437808036804,-0.07904472947120667,0.7211189866065979,0.9095540642738342,7.971655691108026e-08,move
0.7228010892868042,0.4226040542125702,-0.07163843512535095,0.7657299041748047,0.6823487281799316,-0.06437653303146362,0.7763006687164307,0.7598212361335754,-0.048007454723119736,0.7808252573013306,0.7189744710922241,-0.07691233605146408,0.7214713096618652,0.9137547016143799,1.4821868887793244e-07,move
0.7093976736068726,0.46299704909324646,-0.10451549291610718,0.7428171038627625,0.7680816650390625,-0.09638982266187668,0.7628358006477356,0.8152697086334229,-0.05971153452992439,0.7690120935440063,0.7628786563873291,-0.09325569123029709,0.7114963531494141,0.9562935829162598,-8.636772719228247e-08,move
0.7079955339431763,0.46259522438049316,-0.09816626459360123,0.7424302697181702,0.7597852945327759,-0.08664529025554657,0.7575464844703674,0.8095970153808594,-0.050744105130434036,0.7672723531723022,0.769481897354126,-0.08836430311203003,0.7075600028038025,0.9544953107833862,4.3475015587546295e-08,move
0.684491753578186,0.5090591907501221,-0.1101924255490303,0.7177451848983765,0.811651885509491,-0.10558120906352997,0.7310647964477539,0.8854877948760986,-0.07475944608449936,0.7291529774665833,0.833228349685669,-0.10253474861383438,0.6885261535644531,0.9885711669921875,-5.744307784993907e-08,move
0.661857545375824,0.5258952975273132,-0.1261211484670639,0.6902250051498413,0.8377786874771118,-0.11169847100973129,0.7034040689468384,0.905394434928894,-0.07643571496009827,0.6948825120925903,0.8560020923614502,-0.11893706023693085,0.6692737340927124,0.9954475164413452,-3.247431479280749e-08,move
0.6616231203079224,0.5255147218704224,-0.11954957246780396,0.6896559000015259,0.8444675207138062,-0.11028731614351273,0.7047975659370422,0.8970983624458313,-0.07601211220026016,0.6909092664718628,0.8562674522399902,-0.1137814000248909,0.6700655221939087,0.9941384792327881,2.4848616497763487e-09,move
0.6278237104415894,0.5317777395248413,-0.11892271786928177,0.6593712568283081,0.8433115482330322,-0.10934685915708542,0.6719923615455627,0.8983697891235352,-0.07245229184627533,0.6571537852287292,0.8607940673828125,-0.12037064880132675,0.6437143087387085,1.0008461475372314,5.038613792862634e-08,move
0.5814688801765442,0.815335750579834,-0.08465167135000229,0.6123718619346619,0.828976571559906,-0.06669221818447113,0.639413058757782,0.8856806755065918,-0.046934716403484344,0.6060941219329834,0.8759853839874268,-0.07618764042854309,0.5986137986183167,1.0285751819610596,-4.1169303699462034e-07,move
0.5832197666168213,0.8139024972915649,-0.07134044170379639,0.6110379099845886,0.8327804803848267,-0.05791332200169563,0.626937210559845,0.9022881388664246,-0.04312308132648468,0.60203617811203,0.871439516544342,-0.07172706723213196,0.5948207974433899,1.0030314922332764,-2.219786097157339e-07,move
0.5837174654006958,0.814830482006073,-0.07085420191287994,0.6098546385765076,0.8407132029533386,-0.05833051726222038,0.6238093972206116,0.9055665731430054,-0.043607380241155624,0.601112425327301,0.8653677105903625,-0.06782712042331696,0.5951030254364014,0.9876133799552917,-2.16015791920654e-07,move
0.3440808057785034,0.5075252056121826,-0.08833730965852737,0.39656588435173035,0.8565983772277832,-0.08752340823411942,0.4298955798149109,0.8992583751678467,-0.06551717966794968,0.3340357840061188,0.7916272282600403,-0.08544154465198517,0.41735905408859253,0.9799350500106812,-3.845194385121431e-07,move
0.34701913595199585,0.5074272751808167,-0.10361398011445999,0.3960666358470917,0.8446219563484192,-0.09701965749263763,0.4213270843029022,0.8811690211296082,-0.06465253233909607,0.32647591829299927,0.8102450370788574,-0.10885027796030045,0.4156997799873352,0.9757210612297058,-1.2172550611921906e-07,move
0.2969946563243866,0.4967344105243683,-0.051146648824214935,0.3359502851963043,0.8008027076721191,-0.057768650352954865,0.37010955810546875,0.8234386444091797,-0.037958595901727676,0.3053916394710541,0.7898042798042297,-0.06189011037349701,0.39105749130249023,0.9528423547744751,-1.5567749755973637e-07,move
0.2629656195640564,0.4617747962474823,-0.061279911547899246,0.2924286425113678,0.7404448390007019,-0.06670699268579483,0.3287225067615509,0.7903144359588623,-0.04773649200797081,0.2691991329193115,0.7308510541915894,-0.07123058289289474,0.3658445179462433,0.9134708642959595,-1.4624149002884224e-07,move
0.26663273572921753,0.46334755420684814,-0.06461234390735626,0.294077068567276,0.7384120225906372,-0.07225704193115234,0.3255927264690399,0.7895706295967102,-0.05397951602935791,0.26046618819236755,0.7360950708389282,-0.0740705356001854,0.3657468557357788,0.9174412488937378,-2.0970972514078312e-07,move
0.2502712607383728,0.4355286657810211,-0.07441870123147964,0.2791827321052551,0.7150530219078064,-0.07795875519514084,0.3159893751144409,0.7699333429336548,-0.0556088462471962,0.24899202585220337,0.7104346752166748,-0.08023516833782196,0.3544163703918457,0.8991008996963501,-1.304914576394367e-07,move
0.24460354447364807,0.420683890581131,-0.08049993962049484,0.27572470903396606,0.6925727128982544,-0.08344785869121552,0.3128543794155121,0.7559979557991028,-0.059534743428230286,0.24427714943885803,0.6922528743743896,-0.08455310761928558,0.35338902473449707,0.8876368403434753,-1.396520445950955e-07,move
0.24449002742767334,0.41906052827835083,-0.0762937068939209,0.27425456047058105,0.6911213397979736,-0.07961288094520569,0.31239330768585205,0.754745602607727,-0.05750911310315132,0.24353384971618652,0.6935131549835205,-0.0788070484995842,0.35336679220199585,0.8862996697425842,-1.7925719930644846e-07,move
0.2440975308418274,0.41831281781196594,-0.0764239951968193,0.2734616994857788,0.6903094053268433,-0.08034616708755493,0.3112541735172272,0.7557395696640015,-0.05792749673128128,0.24356406927108765,0.692980945110321,-0.07919556647539139,0.3541025221347809,0.8860217332839966,-1.7644568117702875e-07,move
0.2369467318058014,0.4173968732357025,-0.05850027874112129,0.25136372447013855,0.6968498826026917,-0.07152712345123291,0.28921249508857727,0.7472586631774902,-0.0523916557431221,0.22374767065048218,0.6931002140045166,-0.05497783422470093,0.33536213636398315,0.8905075788497925,-2.1224362001248664e-07,move
0.2378467321395874,0.4181478023529053,-0.05990932509303093,0.2559846341609955,0.694612443447113,-0.07248878479003906,0.2932273745536804,0.7507194876670837,-0.052614644169807434,0.23390105366706848,0.6889240741729736,-0.06179729476571083,0.335506409406662,0.8916136026382446,-2.135987529072736e-07,move
0.21875400841236115,0.423346608877182,-0.0667477697134018,0.23345959186553955,0.6986920237541199,-0.07427196949720383,0.2694281339645386,0.7565714716911316,-0.052887365221977234,0.21438798308372498,0.6986546516418457,-0.07347392290830612,0.3216083347797394,0.893781304359436,-2.0904887776396208e-07,move
